document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,25,"NOTEBOOK CORE I 7, 12ª GERAÇÃO INTEL® CORE ™ I 7-1255 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.7 GHZ) 8 GB, SSD 480 GB, TELA",11,,,,,,,,108,pdf_tabela,"TABELA p.108 | trecho=""Item 25 - NOTEBOOK CORE I 7, 12ª GERAÇÃO INTEL® CORE ™ I 7-1255 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.7 GHZ) 8 GB, SSD 480 GB, TELA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,26,SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI UND 3 MANIFESTANTE: Gabinete do Prefeito ITEM DESCRIÇÃO UND QUANT,0.4,,,,,,,,108,pdf_tabela,"TABELA p.108 | trecho=""Item 26 - SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI UND 3 MANIFESTANTE: Gabinete do Prefeito ITEM DESCRIÇÃO UND QUANT""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,27,"ARMARIO, EM MDF, 2 PORTAS 900 X 400 X 740 COM CHAVE UND",1,,,,,,,,108,pdf_tabela,"TABELA p.108 | trecho=""Item 27 - ARMARIO, EM MDF, 2 PORTAS 900 X 400 X 740 COM CHAVE UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,28,CADEIRA DIRETOR GIRATÓRIA ESTOFADA COM BRAÇO,2,,,,,,,,108,pdf_tabela,"TABELA p.108 | trecho=""Item 28 - CADEIRA DIRETOR GIRATÓRIA ESTOFADA COM BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,6,MESES CONTRA DEFEITO DE FABRICAÇÃO. UND 1 8 CADEIRA SECRETARIA ESTOFADA FIXA SEM BRAÇO,2,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 6 - MESES CONTRA DEFEITO DE FABRICAÇÃO. UND 1 8 CADEIRA SECRETARIA ESTOFADA FIXA SEM BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,10,CONJUNTO DE SOFA 3/2 LUG DE CANTO,25,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 10 - CONJUNTO DE SOFA 3/2 LUG DE CANTO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,11,"CONJUNTO DE SOFA 3/2 LUGARES ESPUMA D -20, REVESTIMENTO SUEDE, BRAÇOS EM ESPUMA D-20 COM LARGURA UND",25,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 11 - CONJUNTO DE SOFA 3/2 LUGARES ESPUMA D -20, REVESTIMENTO SUEDE, BRAÇOS EM ESPUMA D-20 COM LARGURA UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,12,ENCADERNADORA PERFURADORA WIRE-O 2 X,5,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 12 - ENCADERNADORA PERFURADORA WIRE-O 2 X""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,9,20,MM X 300 MM CAPACIDADE POR PRATELEIRA 20 KG (BEM DISTRIBUÍDOS) OPCIONAIS: REFORÇOS EM X LATERAIS E FUNDO / CHAPAS,6,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 20 - MM X 300 MM CAPACIDADE POR PRATELEIRA 20 KG (BEM DISTRIBUÍDOS) OPCIONAIS: REFORÇOS EM X LATERAIS E FUNDO / CHAPAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,15,FRAGMENTADORA 130 FOLHAS,1,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 15 - FRAGMENTADORA 130 FOLHAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,16,IMPRESSORA MULTIFUNCIONAL BROTHER DCP,1,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 16 - IMPRESSORA MULTIFUNCIONAL BROTHER DCP""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,17,IMPRESSORA MULTIFUNCIONAL TANQUE DE TINTA COM WIRELESS UND 2 18 MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO,25,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 17 - IMPRESSORA MULTIFUNCIONAL TANQUE DE TINTA COM WIRELESS UND 2 18 MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,19,"NOTEBOOK CORE I 5, 12ª GERAÇÃO INTEL® CORE ™ I 5-1235 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.4 GHZ) 8 GB, SSD 480 GB, TELA",11,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 19 - NOTEBOOK CORE I 5, 12ª GERAÇÃO INTEL® CORE ™ I 5-1235 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.4 GHZ) 8 GB, SSD 480 GB, TELA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,20,"NOTEBOOK CORE I 7, 12ª GERAÇÃO INTEL® CORE ™ I 7-1255 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.7 GHZ) 8 GB, SSD 480 GB, TELA",11,,,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 20 - NOTEBOOK CORE I 7, 12ª GERAÇÃO INTEL® CORE ™ I 7-1255 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.7 GHZ) 8 GB, SSD 480 GB, TELA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,5,"ARMÁRIO, EM MDF, 2 PORTAS 900 X 400 X 740 COM CHAVE UND",4,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""Item 5 - ARMÁRIO, EM MDF, 2 PORTAS 900 X 400 X 740 COM CHAVE UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,6,"ARQUIVO EM MDF OU MDP, 4 GAVETAS COM CHAVE, MEDIDAS 1.2 CM X 45 CM X 36 CM UND 3 7 BEBEDOURO 100 LTS, 3 TORNEIRAS, INOX",1,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""Item 6 - ARQUIVO EM MDF OU MDP, 4 GAVETAS COM CHAVE, MEDIDAS 1.2 CM X 45 CM X 36 CM UND 3 7 BEBEDOURO 100 LTS, 3 TORNEIRAS, INOX""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,9,BEBEDOURO DE COLUNA GALÃO TS,20,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""Item 9 - BEBEDOURO DE COLUNA GALÃO TS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,10,"BEBEDOURO DE MESA GALÃO TS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 1 11 CADEIRA GIRATÓRIA",20,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""Item 10 - BEBEDOURO DE MESA GALÃO TS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 1 11 CADEIRA GIRATÓRIA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,13,"COMPUTADOR DESKTOP COMPLETO, CORE I 5 8 GB, SSD 480 GB, WINDOWS D",11,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""Item 13 - COMPUTADOR DESKTOP COMPLETO, CORE I 5 8 GB, SSD 480 GB, WINDOWS D""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,14,ENCADERNADORA PERFURADORA WIRE-O 2 X,5,,,,,,,,111,pdf_tabela,"TABELA p.111 | trecho=""Item 14 - ENCADERNADORA PERFURADORA WIRE-O 2 X""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,9,20,MM X 300 MM CAPACIDADE POR PRATELEIRA 20 KG (BEM DISTRIBUÍDOS) OPCIONAIS: REFORÇOS EM X LATERAIS E FUNDO / CHAPAS,6,,,,,,,,111,pdf_tabela,"TABELA p.111 | trecho=""Item 20 - MM X 300 MM CAPACIDADE POR PRATELEIRA 20 KG (BEM DISTRIBUÍDOS) OPCIONAIS: REFORÇOS EM X LATERAIS E FUNDO / CHAPAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,23,"GELADEIRA FROSTFREE, DUPLEX, CAPACIDADE 400 LITROS",3,,,,,,,,111,pdf_tabela,"TABELA p.111 | trecho=""Item 23 - GELADEIRA FROSTFREE, DUPLEX, CAPACIDADE 400 LITROS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,1,MP BULLET AHD IMPORTADA 01 FONTE ELETRÔNICA CHAVEADA 12 V 15 A BIVOLT 01 CAIXA COM 100 METROS DE CABO COAXIAL FLEXÍVEL,100,,,,,,,,112,pdf_tabela,"TABELA p.112 | trecho=""Item 1 - MP BULLET AHD IMPORTADA 01 FONTE ELETRÔNICA CHAVEADA 12 V 15 A BIVOLT 01 CAIXA COM 100 METROS DE CABO COAXIAL FLEXÍVEL""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,7,20,"P 1 MP BULLET AHD IMPORTADA USUFRUA DE UMA CÂMERA DE VÍDEO COM RESOLUÇÃO HD E TRANSMISSÃO COM CORES RICAS, REAIS E SEM",3,,,,,,,,112,pdf_tabela,"TABELA p.112 | trecho=""Item 20 - P 1 MP BULLET AHD IMPORTADA USUFRUA DE UMA CÂMERA DE VÍDEO COM RESOLUÇÃO HD E TRANSMISSÃO COM CORES RICAS, REAIS E SEM""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,33,"MONITOR 23,6"", LED FULL HD, DHMI E VGA UND",2,,,,,,,,113,pdf_tabela,"TABELA p.113 | trecho=""Item 33 - MONITOR 23,6"", LED FULL HD, DHMI E VGA UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,34,"NOTEBOOK CORE I 5, 12ª GERAÇÃO INTEL® CORE ™ I 5-1235 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.4 GHZ) 8 GB, SSD 480 GB, TELA",15,,,,,,,,113,pdf_tabela,"TABELA p.113 | trecho=""Item 34 - NOTEBOOK CORE I 5, 12ª GERAÇÃO INTEL® CORE ™ I 5-1235 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.4 GHZ) 8 GB, SSD 480 GB, TELA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,37,QUADRO BRANCO LOUSA,120,,,,,,,,113,pdf_tabela,"TABELA p.113 | trecho=""Item 37 - QUADRO BRANCO LOUSA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,38,QUADRO BRANCO LOUSA 2.00 X 1.20 C/ BORDA EM ALUMÍNIO UND,1,,,,,,,,113,pdf_tabela,"TABELA p.113 | trecho=""Item 38 - QUADRO BRANCO LOUSA 2.00 X 1.20 C/ BORDA EM ALUMÍNIO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,39,QUADRO BRANCO LOUSA 90 X 120 CM C/ BORDA EM ALUMÍNIO UND 1 40 REFRIGERADOR 360 LTS 1 PTS FROS FREE,1,,,,,,,,113,pdf_tabela,"TABELA p.113 | trecho=""Item 39 - QUADRO BRANCO LOUSA 90 X 120 CM C/ BORDA EM ALUMÍNIO UND 1 40 REFRIGERADOR 360 LTS 1 PTS FROS FREE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,42,SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI UND,1,,,,,,,,114,pdf_tabela,"TABELA p.114 | trecho=""Item 42 - SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,43,"SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75"" UND",2,,,,,,,,114,pdf_tabela,"TABELA p.114 | trecho=""Item 43 - SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75"" UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,44,"TV 32"" LED SMART, HDMI",0.4,,,,,,,,114,pdf_tabela,"TABELA p.114 | trecho=""Item 44 - TV 32"" LED SMART, HDMI""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,45,"ARQUIVO EM MDF OU MDP, 4 GAVETAS COM CHAVE, MEDIDAS 1.2 CM X 45 CM X 36 CM UND 5 5 BATEDEIRA PLANETARIA 8 VELOCIDADES",1,,,,,,,,114,pdf_tabela,"TABELA p.114 | trecho=""Item 45 - ARQUIVO EM MDF OU MDP, 4 GAVETAS COM CHAVE, MEDIDAS 1.2 CM X 45 CM X 36 CM UND 5 5 BATEDEIRA PLANETARIA 8 VELOCIDADES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,46,"BEBEDOURO DE MESA GALÃO 20 LTS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 2 7 CADEIRA",130,,,,,,,,114,pdf_tabela,"TABELA p.114 | trecho=""Item 46 - BEBEDOURO DE MESA GALÃO 20 LTS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 2 7 CADEIRA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,47,MESES CONTRA DEFEITO DE FABRICAÇÃO. UND,5,,,,,,,,114,pdf_tabela,"TABELA p.114 | trecho=""Item 47 - MESES CONTRA DEFEITO DE FABRICAÇÃO. UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,48,"CADEIRA PLÁSTICA, COR BRANCA COM BRAÇO",30,,,,,,,,114,pdf_tabela,"TABELA p.114 | trecho=""Item 48 - CADEIRA PLÁSTICA, COR BRANCA COM BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,12,"COMPUTADOR DESKTOP COMPLETO, CORE I 7 8 GB, SSD 480 GB, WINDOWS D 2 13 ESTANTE DE AÇO 6 PRATELEIRAS",11,,,,,,,,115,pdf_tabela,"TABELA p.115 | trecho=""Item 12 - COMPUTADOR DESKTOP COMPLETO, CORE I 7 8 GB, SSD 480 GB, WINDOWS D 2 13 ESTANTE DE AÇO 6 PRATELEIRAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,9,20,MM X 300 MM CAPACIDADE POR PRATELEIRA 20 KG (BEM DISTRIBUÍDOS) OPCIONAIS: REFORÇOS EM X LATERAIS E FUNDO / CHAPAS,405,,,,,,,,115,pdf_tabela,"TABELA p.115 | trecho=""Item 20 - MM X 300 MM CAPACIDADE POR PRATELEIRA 20 KG (BEM DISTRIBUÍDOS) OPCIONAIS: REFORÇOS EM X LATERAIS E FUNDO / CHAPAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,17,GELADEIRA FROST FREE,553,,,,,,,,115,pdf_tabela,"TABELA p.115 | trecho=""Item 17 - GELADEIRA FROST FREE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,18,IMPRESSORA MULTIFUNCIONAL BROTHER DCP,1,,,,,,,,115,pdf_tabela,"TABELA p.115 | trecho=""Item 18 - IMPRESSORA MULTIFUNCIONAL BROTHER DCP""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,19,IMPRESSORA MULTIFUNCIONAL TANQUE DE TINTA COM WIRELESS UND 3 20 LIQUIDIFICADOR 4 LTS IND INOX INDUSTRIAL,3,,,,,,,,115,pdf_tabela,"TABELA p.115 | trecho=""Item 19 - IMPRESSORA MULTIFUNCIONAL TANQUE DE TINTA COM WIRELESS UND 3 20 LIQUIDIFICADOR 4 LTS IND INOX INDUSTRIAL""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,27,"NOTEBOOK CORE I 3, 12ª GERAÇÃO INTEL® CORE ™ I 3-1215 U (6 -CORE, CACHE DE 10 MB, ATÉ 4.4 GHZ) 4 GB, SSD B, TELA 15,6""",256,,,,,,,,116,pdf_tabela,"TABELA p.116 | trecho=""Item 27 - NOTEBOOK CORE I 3, 12ª GERAÇÃO INTEL® CORE ™ I 3-1215 U (6 -CORE, CACHE DE 10 MB, ATÉ 4.4 GHZ) 4 GB, SSD B, TELA 15,6""""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,28,"NOTEBOOK CORE I 5, 12ª GERAÇÃO INTEL® CORE ™ I 5-1235 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.4 GHZ) 8 GB, SSD 480 GB, TELA",11,,,,,,,,116,pdf_tabela,"TABELA p.116 | trecho=""Item 28 - NOTEBOOK CORE I 5, 12ª GERAÇÃO INTEL® CORE ™ I 5-1235 U (10 -CORE, CACHE DE 12 MB, ATÉ 4.4 GHZ) 8 GB, SSD 480 GB, TELA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,29,PROJETOR DE IMAGEM 3.000 LUMENS,3000,,,,,,,,116,pdf_tabela,"TABELA p.116 | trecho=""Item 29 - PROJETOR DE IMAGEM 3.000 LUMENS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,31,QUADRO BRANCO LOUSA,120,,,,,,,,117,pdf_tabela,"TABELA p.117 | trecho=""Item 31 - QUADRO BRANCO LOUSA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,32,SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI UND,1,,,,,,,,117,pdf_tabela,"TABELA p.117 | trecho=""Item 32 - SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,33,"SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75"" UND",1,,,,,,,,117,pdf_tabela,"TABELA p.117 | trecho=""Item 33 - SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75"" UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,34,"TV 43"" LED SMART, HDMI",0.4,,,,,,,,117,pdf_tabela,"TABELA p.117 | trecho=""Item 34 - TV 43"" LED SMART, HDMI""",0,
